127.0.0.1 - - [02/Jun/2020:00:02:02 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:19:22 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:20:52 +0900] "GET /teuching/resources/css/aos.css.map HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:20:52 +0900] "GET /teuching/resources/js/bootstrap.min.js.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:20:52 +0900] "GET /teuching/resources/js/aos.js.map HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:20:52 +0900] "GET /teuching/resources/js/popper.min.js.map HTTP/1.1" 404 858
127.0.0.1 - - [02/Jun/2020:03:24:45 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:24:45 +0900] "GET /teuching/ HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:24:46 +0900] "GET /teuching/index/index.do HTTP/1.1" 200 9294
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:24:50 +0900] "GET /teuching/matching/main.do HTTP/1.1" 200 15136
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:24:50 +0900] "GET /teuching/resources/js/matching/matching.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:24:50 +0900] "GET /teuching/resources/css/matching/matching.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jun/2020:03:24:54 +0900] "GET /teuching/matching/keyword.do?purpose=%EC%B2%B4%ED%98%95%EA%B5%90%EC%A0%95&sports=null&area=null&classSize=null&gender=null&place=null HTTP/1.1" 200 221
